66,4
66,4
66,4
66,4
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
63,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
62,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
61,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
60,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
59,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
57,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
56,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
55,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
54,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
53,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
52,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
49,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
48,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
47,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
46,5
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
37,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
38,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
40,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
41,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
42,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
43,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
44,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
45,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
46,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
47,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
50,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
51,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,7
52,7
52,7
52,7
52,7
52,7
52,7
52,7
52,7
52,7
52,7
52,7
52,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
51,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
50,7
49,7
49,7
49,7
49,7
49,7
49,7
38,7
38,7
38,7
38,7
38,7
38,7
38,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
37,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
35,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
34,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
33,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
32,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
31,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
30,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
29,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
28,7
27,7
27,7
27,7
27,7
27,7
27,7
27,7
27,7
27,7
27,7
27,7
27,7
27,7
27,7
57,8
57,8
57,8
57,8
57,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
58,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
59,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
60,8
61,8
61,8
61,8
61,8
60,9
60,9
60,9
60,9
60,9
60,9
60,9
60,9
60,9
60,9
60,9
60,9
60,9
60,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
59,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
58,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
57,9
50,10
50,10
50,10
50,10
50,10
50,10
50,10
50,10
50,10
50,10
50,10
50,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
51,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
52,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
53,10
54,10
54,10
54,10
54,10
54,10
54,10
54,10
54,10
54,10
54,10
55,11
55,11
55,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
54,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
53,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
52,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,12
51,12
51,12
51,12
51,12
51,12
51,12
51,12
51,12
51,12
51,12
51,12
51,12
51,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
53,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
54,12
55,12
55,12
55,12
55,12
55,12
55,12
55,12
55,12
55,12
55,12
57,13
57,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
56,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
55,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
50,14
50,14
50,14
50,14
50,14
50,14
50,14
50,14
50,14
50,14
50,14
50,14
50,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
51,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
52,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
53,14
64,14
64,14
64,14
64,14
64,14
64,14
64,14
64,14
64,14
70,14
70,14
70,14
70,14
70,14
70,14
70,14
70,14
70,14
70,14
70,14
70,14
71,14
72,15
72,15
72,15
72,15
72,15
72,15
72,15
72,15
72,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
71,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
70,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
69,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
68,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
67,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
66,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
65,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
64,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
63,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
62,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
60,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
59,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
58,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
57,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
56,15
55,15
55,15
55,15
55,15
55,15
55,15
55,15
55,15
55,15
55,15
55,15
55,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
52,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
51,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
53,16
53,16
53,16
53,16
53,16
53,16
53,16
53,16
53,16
53,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
54,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
55,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
56,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
57,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
58,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
59,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
60,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
62,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
63,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
64,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
65,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
66,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
67,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
68,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
69,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
70,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
71,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
72,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
73,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
74,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
75,16
76,16
76,16
76,16
76,16
77,16
78,16
78,16
78,16
78,16
78,16
66,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
65,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
64,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
63,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
62,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
60,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
59,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
58,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
57,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
56,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
55,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
54,17
53,17
53,17
53,17
53,17
